C,C#,D,D#,E,F,F#,G,G#,A,A#,B
0.321620025,0.289759697,0.25865589,0.378952778,0.888539332,0.861419627,0.248957625,0.507850374,1,0.955448565,0.495208854,0.209440508
0.183464303,0.147303878,0.136935215,0.43983221,1,0.768700861,0.193667488,0.236979496,0.435019716,0.332842067,0.131258383,0.125907248
0.196935475,0.127384946,0.098592102,0.457100876,1,0.657860823,0.122191639,0.163131664,0.338344561,0.272852812,0.106293089,0.149783355
0.233536943,0.157607838,0.084997799,0.498580633,1,0.643644548,0.128700546,0.169250449,0.419831057,0.430347048,0.174729223,0.157504192
0.286785323,0.200867213,0.130108336,0.522486552,1,0.643665946,0.147822011,0.218305181,0.535602975,0.553669663,0.246156982,0.200880891
0.388994841,0.352774502,0.163517474,0.567276244,1,0.648045162,0.248398271,0.278430053,0.646522764,0.713857383,0.40837262,0.30572561
0.571970777,0.401104766,0.238753436,0.528043094,0.740259694,0.40041665,0.193998896,0.323476491,0.809777789,1,0.561560475,0.347668105
0.57907543,0.386220186,0.310888307,0.690086692,1,0.544569956,0.251322536,0.330086166,0.729273532,0.834776778,0.610460681,0.402954837
0.308086699,0.161603636,0.175199827,0.531701262,1,0.58401413,0.169077339,0.284943132,0.385277592,0.436671357,0.290711422,0.218006399
0.192799003,0.095039407,0.128491156,0.500672934,1,0.569987668,0.170832479,0.359618038,0.49113071,0.358868515,0.211769441,0.199507627
0.248114888,0.092036153,0.115340605,0.481283736,1,0.618216128,0.10566286,0.462135055,0.831989006,0.501132239,0.21144334,0.207099976
0.237416694,0.093475935,0.111285672,0.404389445,0.933677326,0.621720678,0.106399576,0.497015475,1,0.61838962,0.218649432,0.222003419
0.216377742,0.079535892,0.070281989,0.410403836,0.847661296,0.57146,0.139319304,0.453678121,1,0.684782354,0.190303703,0.220269816
0.204460402,0.108372941,0.10853582,0.398794143,0.834968835,0.568932174,0.171009591,0.434611601,1,0.714262639,0.199357426,0.152753115
0.171543297,0.09680283,0.08873493,0.292442028,0.524246678,0.354965221,0.184673158,0.394867292,1,0.698227683,0.182073003,0.127763581
0.103940833,0.089478115,0.086104342,0.180667346,0.27014557,0.268590595,0.125441415,0.518441437,1,0.621315885,0.126734175,0.110029442
0.199742696,0.140431413,0.110721446,0.296370088,0.504052474,0.373459351,0.141468709,0.519967472,1,0.553378107,0.119499652,0.173327742
0.132292577,0.117834892,0.0953943,0.221938505,0.406582271,0.288037362,0.07779177,0.532682241,1,0.539459057,0.110127237,0.08889617
0.145443754,0.108385011,0.077855815,0.245915008,0.364094163,0.219911301,0.056932365,0.522905029,1,0.571342701,0.119051559,0.114465142
0.194796962,0.097072229,0.064511965,0.250191251,0.435326259,0.277462229,0.089096581,0.444964439,1,0.678800348,0.223043555,0.200035659
0.249901071,0.100983411,0.056593726,0.127982543,0.393420333,0.32498967,0.124821685,0.482517685,1,0.643014019,0.274511038,0.324199474
0.264369837,0.088640575,0.034614111,0.256679477,0.555374919,0.369170474,0.106640037,0.573125516,1,0.549796193,0.219930252,0.383938097
0.322443643,0.098849476,0.037420774,0.332620217,0.739887853,0.484444697,0.122508963,0.608318295,1,0.512315532,0.257733501,0.418561608
0.367521298,0.12066373,0.051952955,0.233784104,0.508482972,0.333884627,0.119739879,0.666129941,1,0.481196407,0.35171486,0.479785668
0.229593259,0.071226031,0.028198486,0.112070981,0.222782441,0.158110197,0.078928299,0.603340047,1,0.547083604,0.152250409,0.341195362
0.132711333,0.042129142,0.023152233,0.055865535,0.078540521,0.058767062,0.032596053,0.531801625,1,0.586669991,0.080436006,0.185426891
0.175642265,0.056524582,0.024439634,0.064966758,0.096490081,0.070818053,0.038060649,0.532387436,1,0.522278661,0.091714589,0.219654945
0.178641357,0.052751069,0.025083848,0.076682989,0.125404122,0.090359382,0.061001736,0.558425366,1,0.552514026,0.116244115,0.22815538
0.19095936,0.060868045,0.024582804,0.07593495,0.131434473,0.075137656,0.094611513,0.520688581,1,0.599704227,0.1825464,0.2493326
0.223574016,0.06334071,0.034078201,0.083483261,0.148342152,0.101388986,0.094572581,0.530152321,1,0.524515362,0.20262813,0.311976451
0.258792774,0.063980552,0.040884095,0.095549811,0.157608217,0.137027242,0.123173754,0.502201785,1,0.663067531,0.352513369,0.442863972
0.282373624,0.072697016,0.038731066,0.109781484,0.174514012,0.154100452,0.123185243,0.488856868,1,0.551392995,0.289910033,0.53769668
0.228463878,0.100403562,0.02849458,0.135079294,0.200802694,0.156566004,0.131642625,0.517403037,1,0.6229718,0.500469903,0.593840027
0.292524777,0.085512646,0.032926071,0.117079547,0.171303516,0.150228776,0.100717493,0.51211679,1,0.584374167,0.393434577,0.612279693
0.271261154,0.077266841,0.033825025,0.060826823,0.099596872,0.109038647,0.10428213,0.470112456,1,0.665954173,0.252697689,0.417117049
0.277491614,0.095147979,0.042977916,0.062750638,0.087539516,0.085737429,0.06721722,0.456712642,1,0.680392104,0.139722506,0.265483682
0.300868039,0.087539596,0.044734564,0.078036235,0.080609122,0.067220018,0.068572657,0.448997887,1,0.617523913,0.18014997,0.426938054
0.353362475,0.069434337,0.060045088,0.080020799,0.081836155,0.070187993,0.056277668,0.453633054,1,0.679443331,0.400805757,0.628204015
0.494654451,0.103517525,0.069707133,0.138525646,0.152780059,0.08782204,0.117636596,0.452509588,1,0.63834124,0.665229477,0.918405263
0.455264731,0.11572004,0.058424436,0.181830427,0.247514192,0.145762113,0.096936863,0.564598741,1,0.650701209,0.586258187,0.904630185
0.388659973,0.167246005,0.055246393,0.205398032,0.285520017,0.152822344,0.062448373,0.699251512,1,0.577908678,0.662837811,0.774586449
0.216508887,0.121285952,0.041862977,0.16262523,0.235474188,0.108854006,0.085217364,0.590460657,1,0.52208206,0.343855405,0.356765534
0.23125948,0.097019277,0.043225465,0.144335702,0.193825003,0.084416253,0.093996661,0.478810245,1,0.664050538,0.244177769,0.197095653
0.330075411,0.114007055,0.051369,0.178115927,0.249466233,0.134396438,0.150867463,0.362352604,1,0.772620124,0.412293426,0.41662355
0.289899151,0.096138344,0.056801404,0.170152252,0.264620245,0.180761221,0.082164824,0.398001466,1,0.703297118,0.279257256,0.461422898
0.208820883,0.084893834,0.058666795,0.161214727,0.250035405,0.159688784,0.097300503,0.428490743,1,0.651496794,0.236618174,0.336120862
0.236399388,0.073719551,0.049416422,0.121040128,0.188915394,0.138247659,0.074756395,0.457887136,1,0.67044686,0.331466729,0.287057436
0.331396207,0.06293372,0.049712102,0.064657103,0.125548678,0.110022055,0.087350637,0.448163729,1,0.68002959,0.437226129,0.549406095
0.354163416,0.061466615,0.052157972,0.081680217,0.130734403,0.104250351,0.063640336,0.481984908,1,0.613362034,0.35490174,0.665839728
0.351933213,0.075191386,0.041701083,0.114948018,0.189370853,0.153947754,0.080816429,0.507416565,1,0.590748899,0.293860908,0.635615667
0.45369362,0.104808563,0.03850397,0.1638445,0.282282815,0.183892442,0.122944248,0.542500875,1,0.552495538,0.32288708,0.639880303
0.517416884,0.126191848,0.044228074,0.194606336,0.344459105,0.228976882,0.11242871,0.554268209,1,0.641516417,0.228533044,0.674648398
0.464774677,0.118646884,0.055503654,0.189427293,0.290677973,0.157366547,0.157540075,0.506340016,1,0.595668713,0.355900901,0.752709871
0.347266338,0.113315271,0.048363339,0.168724071,0.244283829,0.160137662,0.194268129,0.590029479,1,0.568000644,0.304495291,0.642003385
0.31002005,0.114820954,0.057995332,0.159066462,0.277828143,0.20400443,0.119683184,0.622192809,1,0.527970228,0.333407669,0.567211748
0.237566417,0.107907475,0.065764013,0.148021925,0.244610493,0.176819316,0.10450088,0.417034408,1,0.742039877,0.231076426,0.365452871
0.130469784,0.126087967,0.051717602,0.156662505,0.242029743,0.160820128,0.104234298,0.310135254,1,0.781484996,0.329932075,0.198096602
0.259249762,0.142827532,0.034272471,0.135066646,0.217397193,0.150125713,0.084629749,0.437478834,1,0.758438098,0.338653587,0.291632914
0.335745286,0.190250368,0.063493456,0.140685648,0.192306442,0.15029673,0.100253055,0.531482383,1,0.671308634,0.248497539,0.406850885
0.343330868,0.247405785,0.10475946,0.176550126,0.271471217,0.267750213,0.250780116,0.579470891,1,0.541032497,0.444621719,0.341632424
0.411154546,0.292791312,0.134911303,0.185422982,0.367613348,0.562600794,0.630598722,0.825180944,1,0.685167823,0.385034299,0.275510371
0.54755221,0.341969147,0.128788393,0.178103853,0.297598387,0.695645541,0.757008917,0.317776226,1,0.910999159,0.533103,0.516790398
0.35883869,0.260213649,0.111052976,0.130973654,0.246439518,0.563060433,0.774761405,0.422777538,0.861235753,1,0.451275653,0.383411886
0.311148645,0.237946079,0.147732952,0.108760725,0.257725672,0.590291663,0.825653658,0.68006014,0.905045124,1,0.55720912,0.149805828
0.405631982,0.24749163,0.145063263,0.150357282,0.237916476,0.554242582,1,0.555360616,0.965187279,0.493980697,0.515072618,0.376997769
0.228086011,0.125776579,0.075441254,0.095380456,0.178148311,0.211822735,0.427016909,0.772472955,1,0.815479519,0.422099035,0.275251262
0.200025541,0.123978043,0.072650137,0.103224479,0.160353851,0.146079294,0.303214314,0.279528139,1,0.8805981,0.192729866,0.311868742
0.203363309,0.170740914,0.118021433,0.159772518,0.263179926,0.127848831,0.450321373,0.832786406,1,0.812811409,0.595807382,0.235844808
0.268580044,0.281367433,0.178295788,0.181877011,0.276639896,0.434203814,0.963555222,0.956933116,1,0.956948537,0.584016327,0.207276619
0.153240319,0.140094927,0.094872077,0.130501728,0.204613934,0.465175424,0.960721864,0.614062204,0.710984446,1,0.526294896,0.159710566
0.105297926,0.101738124,0.058187746,0.122323922,0.178968945,0.497046947,1,0.684713156,0.346577878,0.715224042,0.313930248,0.131662463
0.07566265,0.094932397,0.058832026,0.107683416,0.174677062,0.38041457,1,0.833194761,0.431062002,0.465453259,0.281904928,0.083355253
0.129369743,0.099685077,0.059202612,0.112589222,0.155692009,0.410791596,1,0.710151859,0.384693626,0.511452602,0.276054829,0.082647609
0.148168323,0.114848918,0.075980885,0.092351039,0.110573138,0.456172153,1,0.743313366,0.621564978,0.996908361,0.5888066,0.184589258
0.118827558,0.050394029,0.037458535,0.082886099,0.099488689,0.349897005,0.741746063,0.609647081,0.463812675,1,0.512756223,0.071060014
0.152609513,0.123096192,0.074932343,0.100661716,0.129166005,0.290559799,0.405596503,0.319476338,0.480731837,1,0.600476777,0.096604642
0.083647004,0.08074109,0.059527358,0.060488862,0.180312818,0.269276204,0.318381184,0.331418077,0.593692191,1,0.603212956,0.116338996
0.063236773,0.04633135,0.037093869,0.068604886,0.117593895,0.302790295,0.546941099,0.437095593,0.532282149,1,0.591259491,0.101354913
0.085128897,0.066789462,0.056386475,0.079781327,0.154054358,0.260662439,0.788006185,0.588701715,0.584911236,1,0.540241767,0.086605274
0.13764483,0.113918822,0.083696294,0.110851279,0.200060936,0.538629695,1,0.746079157,0.67344018,0.69699324,0.557449448,0.196462509
0.138373482,0.176599698,0.12671123,0.126478814,0.204282633,0.530040483,1,0.468509742,0.560009588,0.708368384,0.57136977,0.167711899
0.152688909,0.19069541,0.134982613,0.109067716,0.1004904,0.338367519,0.689148297,0.523432279,0.663920664,1,0.544283467,0.064429827
0.168548513,0.246471134,0.1602606,0.091356754,0.127452175,0.240514288,0.46493052,0.374379901,0.622097661,1,0.520097405,0.041612047
0.243089942,0.379442938,0.221534984,0.118078954,0.157147256,0.261226947,0.216145604,0.355452919,0.521539086,1,0.586217485,0.115129555
0.402329149,0.621239991,0.348851263,0.204043427,0.29807989,0.566028896,0.762272603,0.581055009,0.624057328,1,0.532190668,0.117847446
0.28924069,0.507045587,0.30827289,0.173620981,0.209956078,0.613874261,1,0.568535592,0.341548273,0.829487874,0.528243241,0.122435939
0.340917199,0.505075343,0.289194165,0.151543557,0.252206422,0.484871961,1,0.569575704,0.576957987,0.96759592,0.583264309,0.151792856
0.237106166,0.373397358,0.235686271,0.126832258,0.207035189,0.419187601,1,0.898687752,0.500048665,0.846167228,0.518486391,0.121420684
0.245178545,0.343581073,0.231279652,0.170858858,0.245943877,0.422757042,1,0.910647788,0.795726677,0.876377509,0.433390739,0.096712663
0.27316503,0.259894568,0.188629544,0.196059479,0.239973956,0.388351044,0.727739083,0.526647254,0.697593452,1,0.584236538,0.098650434
0.194893525,0.204090456,0.170784479,0.176482538,0.258819765,0.316567555,0.575299437,0.41894648,0.782921,1,0.524344966,0.066548599
0.358347823,0.284839887,0.184312256,0.211233981,0.252867044,0.368757761,0.764687257,0.893150796,0.782108601,1,0.613198968,0.137496876
0.312231483,0.263852184,0.155135982,0.173077826,0.20267829,0.269359079,0.520720364,0.398622884,0.629315341,1,0.488909415,0.125775628
0.344841836,0.382821059,0.24494988,0.153955003,0.140996021,0.216070688,0.324425526,0.212307106,0.648020702,1,0.524526102,0.087572185
0.467378086,0.48052353,0.259236859,0.130939686,0.14437248,0.12220051,0.264559056,0.16850202,0.614107468,1,0.555255191,0.11617729
0.529427651,0.526783269,0.265961696,0.200887633,0.207241309,0.344357313,0.534676123,0.455758621,0.62555249,1,0.573140944,0.204310367
0.512537452,0.478300558,0.219601852,0.207059397,0.305599796,0.756207756,1,0.342511501,0.795057045,0.816014956,0.266217929,0.232284994
0.353836718,0.279512481,0.081380952,0.135438805,0.114044123,0.665358565,1,0.666178249,0.75258831,0.809278609,0.383506092,0.095768817
0.252306269,0.211448131,0.076652761,0.095753058,0.110198022,0.550548781,1,0.539979412,0.47097227,0.712285059,0.37470193,0.072143921
0.203268423,0.171043858,0.078640213,0.081023896,0.10263495,0.557221871,1,0.563677059,0.311044899,0.671095856,0.374174598,0.049600431
0.167363512,0.154903326,0.087116633,0.071967712,0.072890453,0.553248597,1,0.587576358,0.335172805,0.660788548,0.3518774,0.081934469
0.190550501,0.187845922,0.102636283,0.062514334,0.068156303,0.541990214,1,0.609768199,0.431573351,0.694248864,0.399347306,0.076674308
0.234439596,0.210057407,0.112493951,0.055967671,0.118622028,0.671908823,1,0.544034111,0.420131003,0.812469159,0.569176547,0.132899581
0.291945341,0.306013542,0.157771531,0.06401292,0.142889662,0.724798065,0.805919338,0.264297742,0.315844929,1,0.641067902,0.086722649
0.186811394,0.211673308,0.103493919,0.084244573,0.121421544,0.527313228,0.616445045,0.208794254,0.487137562,1,0.604917816,0.119404916
0.153822466,0.165201535,0.071215399,0.078233023,0.15773955,0.516999813,0.731449036,0.375558193,0.531413271,1,0.584275443,0.082898675
0.121130481,0.132529283,0.068296736,0.081427658,0.119558059,0.55106371,0.961123644,0.548916249,0.635497178,1,0.549862282,0.077540777
0.091539537,0.094561229,0.05846078,0.062445097,0.104708398,0.437717202,1,0.657808601,0.406051578,0.795177061,0.413154388,0.035802123
0.056042079,0.072019062,0.052282575,0.056992435,0.071077119,0.470068269,1,0.614086119,0.288941587,0.589897905,0.348914965,0.096749809
0.053171074,0.094034539,0.068865382,0.059853992,0.083214232,0.525463579,1,0.67088615,0.304490903,0.280874194,0.156691138,0.055760804
0.053813888,0.118988393,0.088767374,0.060851337,0.124352893,0.510269851,1,0.628752058,0.181467344,0.14395621,0.133491115,0.062731732
0.073122834,0.123761274,0.089639373,0.088172806,0.127455111,0.534489253,1,0.599100191,0.193507824,0.290925432,0.181290569,0.056705914
0.0983557,0.156229604,0.105051028,0.082284939,0.145771978,0.633398144,1,0.635035374,0.512147247,0.616213658,0.411520874,0.150110353
0.109314638,0.15121349,0.117974017,0.108358079,0.286972023,0.731841626,0.752439763,0.437040009,0.498888738,1,0.674206006,0.150255482
0.096962375,0.115462505,0.088777602,0.069470072,0.187505699,0.501288017,0.689176782,0.380899422,0.46872759,1,0.65494894,0.16347362
0.108248873,0.082108409,0.08364859,0.075351797,0.106911847,0.445996467,0.772357718,0.517218317,0.74324377,1,0.497937734,0.15458877
0.170771582,0.11935218,0.067240326,0.095738277,0.203044657,0.404705624,0.679354156,0.434433277,0.740837061,1,0.319307362,0.214115615
0.1595693,0.083979743,0.045802791,0.071985231,0.182386615,0.268598749,0.51783774,0.389264173,0.67260325,1,0.584162063,0.28448027
0.109959486,0.094331355,0.048537596,0.038663521,0.10089938,0.195904723,0.371686879,0.28651585,0.671405958,1,0.465614761,0.178668269
0.157048903,0.102390084,0.047356489,0.04475411,0.10767797,0.115990986,0.337317293,0.300676856,0.612210577,1,0.704620976,0.178654496
0.549804647,0.239725761,0.093344052,0.10175198,0.137164573,0.401871508,0.844520274,0.698193303,0.781538257,0.941357578,0.991952142,1
0.535659275,0.227407498,0.102659298,0.076964985,0.091365414,0.478737819,1,0.681605909,0.40151375,0.443781959,0.247026518,0.609616673
0.463519461,0.14723987,0.103717655,0.082964133,0.079788789,0.514027131,1,0.660042697,0.322145486,0.35937712,0.629961508,0.798647481
0.45396236,0.124772939,0.10562155,0.079368088,0.072274325,0.543859918,1,0.613930906,0.163537028,0.122493726,0.417936903,0.73416808
0.658119169,0.233854607,0.106930825,0.101690783,0.117094785,0.587463581,1,0.619222213,0.248189378,0.288934628,0.353584071,0.881308633
0.619627137,0.201093312,0.115291533,0.096377698,0.107029864,0.389266399,0.660443737,0.465169302,0.223312938,0.245390221,0.598477539,1
0.598755605,0.206069071,0.131540667,0.088519322,0.058853584,0.330721857,0.45946209,0.330490508,0.153236846,0.273527013,0.619847086,1
0.636828102,0.283799027,0.100900164,0.085584337,0.120302357,0.326687554,0.408679824,0.240010384,0.242167854,0.35814089,0.495340571,1
0.479310936,0.333139975,0.125184159,0.111596512,0.137505433,0.393776778,0.626613597,0.414302209,0.216975264,0.363167805,0.831591848,1
0.91756486,0.38929818,0.127289806,0.131198077,0.149813754,0.315410045,0.588990966,0.387699824,0.115927036,0.216158327,0.468815351,1
0.884211057,0.27563854,0.096271305,0.118972402,0.110124837,0.216046989,0.348670532,0.210532246,0.13067987,0.203931785,0.445826118,1
0.880721738,0.303970891,0.074689856,0.103332215,0.073032925,0.160929733,0.262843462,0.166235915,0.131956314,0.229323821,0.314868256,1
0.830146329,0.230773905,0.126687201,0.128383819,0.094193462,0.127917764,0.184179557,0.142215705,0.166018132,0.212519742,0.396871987,1
0.984073433,0.36186872,0.096495979,0.116740702,0.098266536,0.132969341,0.191658453,0.169762716,0.179123685,0.158882455,0.285922085,1
0.819045629,0.292695198,0.099465362,0.105805275,0.119266185,0.171723722,0.270666218,0.21674896,0.168705163,0.233169879,0.426216804,1
0.852110476,0.367279782,0.103845682,0.15921805,0.179731643,0.205485288,0.349491752,0.29051179,0.168065102,0.284962975,0.540481304,1
1,0.637604101,0.244689989,0.322801528,0.442560174,0.39531618,0.520454215,0.452838226,0.269467437,0.369754903,0.460431459,0.655109743
1,0.701072226,0.338970489,0.446495231,0.572882228,0.408710227,0.53000089,0.502418879,0.289749872,0.511068489,0.688391606,0.807283738
1,0.535358285,0.232319195,0.317134791,0.528184549,0.453115549,0.438654394,0.365896804,0.224574346,0.327334421,0.392238375,0.920108718
1,0.335621616,0.163132269,0.275426895,0.443760188,0.321663289,0.2538561,0.207570644,0.143209827,0.279101973,0.558132235,0.95885608
0.863743471,0.276066229,0.091936725,0.173206363,0.313422476,0.192764679,0.148461879,0.141788744,0.094851057,0.10676736,0.454630946,1
0.767093854,0.236885813,0.098982999,0.189694786,0.34734848,0.226880866,0.165798569,0.151046356,0.105147248,0.115846456,0.524132088,1
0.629876047,0.226554819,0.114806704,0.151800292,0.2617865,0.222105497,0.187075845,0.123447033,0.060197496,0.081550348,0.534898063,1
0.737550921,0.341233763,0.144165784,0.154705881,0.238673518,0.344791828,0.330282782,0.225229619,0.113378609,0.24385388,0.95138508,1
0.805403174,0.242433939,0.08827649,0.16443926,0.264892035,0.194259923,0.186575988,0.163465132,0.075437167,0.12171106,0.513187869,1
0.740108438,0.215364233,0.094223922,0.119514333,0.211895073,0.11847539,0.113917321,0.122198674,0.071733646,0.085737624,0.437812233,1
0.787256078,0.196714411,0.075978981,0.101475992,0.199839365,0.129477907,0.101301104,0.124683839,0.067898973,0.104650102,0.328349233,1
0.799960862,0.27595099,0.06690878,0.15838968,0.26971413,0.164289061,0.109794755,0.138486351,0.088404966,0.089175876,0.410154812,1
0.926279286,0.49680394,0.183109279,0.308274598,0.668197849,0.475002163,0.187240811,0.233847075,0.216547195,0.172248961,0.672033356,1
0.896260076,0.54752024,0.179983528,0.484006746,1,0.630123759,0.238468954,0.266813837,0.182143186,0.258095313,0.520561983,0.855421509
0.677631913,0.218101252,0.129262897,0.539139953,1,0.626556398,0.176571436,0.203831128,0.104794952,0.097303583,0.408081321,0.894189169
0.515818966,0.315990611,0.144941901,0.431561719,1,0.684124192,0.270561942,0.207092584,0.14098422,0.197692393,0.466492224,0.79289248
0.452402476,0.353673793,0.134156865,0.475468993,1,0.771122112,0.417288959,0.23738011,0.183215074,0.338365201,0.699885803,0.616883064
0.816552969,0.423955857,0.154011004,0.354707103,0.749565141,0.644979796,0.389981261,0.218890359,0.174000844,0.153112686,0.608840541,1
0.979486544,0.422070424,0.144632058,0.266936113,0.639886667,0.506070677,0.251714144,0.1823679,0.094670319,0.248638272,0.353272977,1
0.911217603,0.397814195,0.111858992,0.249213732,0.44870279,0.32042663,0.197705365,0.133847775,0.104180845,0.133194193,0.473865006,1
0.722344247,0.272586857,0.124446305,0.253603249,0.399495878,0.295450713,0.156626424,0.110303871,0.070954445,0.090120448,0.549382969,1
0.743126264,0.275231173,0.112313569,0.199150726,0.237964176,0.210975249,0.132865936,0.081385307,0.075677843,0.064216678,0.533197796,1
0.723652,0.289431924,0.161155255,0.185687476,0.173424023,0.167978315,0.126559255,0.060170635,0.051017859,0.06148056,0.542937381,1
0.750654752,0.370697515,0.192433465,0.307129659,0.27448118,0.187222616,0.142722093,0.07512536,0.055698731,0.060384819,0.565597186,1
0.881449772,0.4291132,0.210149366,0.205724941,0.194227166,0.184226913,0.163730836,0.086212242,0.065629698,0.066899617,0.592029824,1
1,0.436180552,0.157565647,0.149419494,0.184035854,0.179660842,0.163591338,0.099758959,0.06294117,0.088501521,0.501586933,0.944498354
1,0.508437433,0.199992164,0.222423199,0.270084589,0.231123798,0.179194299,0.107769137,0.050592886,0.111286651,0.398982167,0.788404995
1,0.601274932,0.291844955,0.29120727,0.244542236,0.204221531,0.181002911,0.099879331,0.071537045,0.103534964,0.448583038,0.729261075
1,0.480644764,0.23154538,0.25016427,0.17167496,0.087651805,0.095919603,0.083178291,0.071610216,0.089363103,0.374167462,0.707410222
1,0.40842949,0.208723882,0.311853212,0.330363481,0.163944334,0.097073592,0.07486128,0.043200647,0.072781956,0.383893026,0.784523409
1,0.360321901,0.198869239,0.174869076,0.206540975,0.151519007,0.094386066,0.065134084,0.043489261,0.074396849,0.380864887,0.849150318
1,0.334506849,0.204826857,0.297465735,0.303520142,0.186300869,0.128783091,0.064913472,0.041641589,0.068625184,0.393156951,0.835033555
1,0.283028752,0.180642608,0.237746664,0.121714882,0.120114507,0.120763821,0.085883948,0.03994148,0.057104285,0.403771454,0.836950976
1,0.283266328,0.190799607,0.275172204,0.201146876,0.106516592,0.112769726,0.077429875,0.025102826,0.064836933,0.416877047,0.871203009
1,0.268716542,0.185628162,0.261623897,0.151739638,0.083675542,0.10518632,0.079429198,0.045833405,0.06493452,0.532222773,0.952710158
1,0.228498193,0.161566149,0.198313925,0.151524464,0.080480085,0.082117671,0.056223646,0.046469834,0.097849356,0.596480809,0.97236421
0.990934416,0.225737915,0.136011008,0.18704029,0.146037817,0.089618927,0.071727295,0.056526538,0.053506099,0.050287437,0.538672032,1
1,0.231284552,0.136308821,0.194594438,0.156818429,0.089334132,0.093497746,0.070525334,0.048760964,0.066515596,0.510061846,0.935592827
1,0.262563044,0.135491365,0.149235279,0.090956677,0.069411537,0.087798723,0.072045976,0.0492608,0.071268062,0.513577607,0.953963846
0.994720846,0.278642546,0.099784082,0.163946854,0.110404416,0.068716818,0.079519065,0.081647501,0.058945434,0.078199001,0.580515967,1
0.995351694,0.334546865,0.150992616,0.224130941,0.199249741,0.074793765,0.083995237,0.07294891,0.061566672,0.074560353,0.62613212,1
1,0.366177663,0.139749156,0.165607089,0.11009734,0.068668542,0.096150288,0.07022124,0.061153195,0.108559043,0.689787829,0.950952437
1,0.406790217,0.116896499,0.121429981,0.111140578,0.058772059,0.080661731,0.05221036,0.05142015,0.099439334,0.574363817,0.840623231
1,0.45203342,0.149977095,0.137195288,0.119752843,0.071137712,0.069704867,0.059876804,0.059794659,0.131308291,0.475278888,0.707997294
1,0.495207608,0.205202653,0.220191946,0.152218335,0.070382829,0.097130381,0.079098736,0.065640043,0.09338046,0.333205685,0.601923142
1,0.563115509,0.224691105,0.205599303,0.142175312,0.096052427,0.132606748,0.093865832,0.057257102,0.100055395,0.252278758,0.521574525
1,0.504615566,0.201577129,0.156958632,0.099876714,0.064948219,0.118396526,0.097471127,0.040921437,0.100696289,0.335912227,0.676477511
1,0.507863005,0.193677591,0.132753243,0.11501499,0.066448532,0.107539553,0.089303126,0.051203361,0.088994344,0.362511659,0.757447299
1,0.521765101,0.174433534,0.102009867,0.082138633,0.073520974,0.091219645,0.089387725,0.074302211,0.132695745,0.398826015,0.750344392
1,0.497413662,0.145229779,0.085915547,0.054990758,0.067193176,0.072366529,0.080530826,0.07460708,0.12728242,0.504575819,0.798178409
1,0.433227937,0.134773664,0.105571655,0.077468522,0.066009067,0.063280428,0.059773231,0.056787429,0.092138578,0.504705901,0.935014416
1,0.42713722,0.106630875,0.13803376,0.084390602,0.061860249,0.060764856,0.046778296,0.041452689,0.091148383,0.427322989,0.943369974
1,0.442630606,0.112618095,0.154135368,0.091860779,0.051503657,0.053461768,0.037939751,0.044692497,0.089576645,0.504763234,0.990319071
0.96017547,0.41232107,0.116371567,0.161012558,0.089866134,0.051727196,0.050478052,0.03523018,0.041307477,0.09742154,0.509420282,1
0.943937377,0.447241213,0.172756943,0.186584156,0.150707725,0.066203017,0.062322885,0.049367703,0.050140648,0.076349501,0.522125959,1
1,0.451383418,0.162477576,0.162427087,0.126523964,0.073296264,0.070973819,0.053284392,0.041115704,0.064538769,0.467641999,0.943007107
1,0.488044726,0.207464757,0.17467154,0.140341088,0.076007973,0.065739723,0.061934379,0.057543627,0.087773082,0.392484083,0.890471528
1,0.500839349,0.220361619,0.220766873,0.163892503,0.087751175,0.085484895,0.068559609,0.094532042,0.13017324,0.411189075,0.864366659
1,0.521521331,0.215441432,0.23528358,0.1629231,0.099908299,0.091944072,0.066997145,0.092007038,0.173346358,0.527841705,0.845547149
1,0.551399043,0.224399968,0.252422161,0.132993895,0.11941001,0.134499516,0.104513113,0.093715528,0.16746628,0.428567695,0.732443958
1,0.50437181,0.183432251,0.267880309,0.202592178,0.165059857,0.156314619,0.105781637,0.093305916,0.115648643,0.407987755,0.771383822
1,0.491206876,0.168691348,0.311948954,0.219545264,0.180721551,0.205241164,0.144580111,0.119488588,0.175435042,0.597439255,0.993021441
0.892352778,0.529074529,0.156507199,0.250496844,0.178874382,0.186551666,0.231875597,0.160467358,0.122240767,0.175630265,0.769876657,1
0.8839442,0.387424183,0.152756617,0.152418532,0.125139971,0.096308394,0.151581701,0.100363786,0.051773653,0.137052291,0.685125421,1
0.865692201,0.337797268,0.14446477,0.131053452,0.107474697,0.127233241,0.149909146,0.08964177,0.054929918,0.140741034,0.512062428,1
0.923176088,0.377093787,0.143647795,0.11552309,0.110633971,0.113274747,0.151068479,0.078862326,0.073225639,0.087964093,0.439287308,1
0.925629094,0.405990548,0.128722405,0.158908631,0.15484178,0.15170536,0.167337428,0.095375414,0.080268816,0.087595212,0.44241773,1
1,0.465923978,0.157884618,0.194330289,0.172963048,0.145517006,0.210988032,0.145559673,0.129272227,0.153307511,0.410080854,0.957063363
1,0.399514279,0.140210921,0.204528895,0.156919001,0.199764369,0.286562343,0.188591136,0.120930095,0.139499756,0.426008544,0.95279705
