C,C#,D,D#,E,F,F#,G,G#,A,A#,B
0.068528611,0.082093682,0.041779559,0.231273354,0.398591969,0.244576447,0.118758899,0.194519231,0.522125236,1,0.561514334,0.153287437
0.123177801,0.108935818,0.072012936,0.201085827,0.342987065,0.234641215,0.178260098,0.126624611,0.450530016,1,0.505426065,0.119706383
0.107607264,0.178153354,0.094156771,0.163672223,0.288016017,0.242019555,0.195282723,0.273335412,0.614351218,1,0.5554577,0.141192319
0.162613238,0.171990673,0.087284735,0.088516858,0.153828523,0.162048324,0.169000982,0.24352844,0.737826664,1,0.581353392,0.200454345
0.143121092,0.120523132,0.053881568,0.038644804,0.083619386,0.120517573,0.12998375,0.159627708,0.680477851,1,0.527810288,0.135208568
0.097802075,0.092800066,0.033524517,0.044813902,0.069768874,0.090987815,0.0876034,0.079784535,0.619442188,1,0.478880109,0.105774749
0.03723909,0.074604572,0.051035541,0.039903946,0.065875375,0.075773265,0.065197906,0.04780066,0.640710675,1,0.457046735,0.075799172
0.094321328,0.074422042,0.035339119,0.046943241,0.072279282,0.066482056,0.050601641,0.044633513,0.613801157,1,0.472880947,0.088539303
0.122419029,0.079195955,0.045590644,0.049141466,0.08000423,0.06925917,0.059623127,0.036678417,0.592121038,1,0.494955052,0.1092463
0.117320781,0.13955285,0.055734561,0.063343198,0.119730287,0.117275018,0.074439528,0.037771757,0.599253898,1,0.577502506,0.09267842
0.260398397,0.230175156,0.073195881,0.093355179,0.15251302,0.134925196,0.109370729,0.104511042,0.654939853,1,0.61505952,0.25178377
0.374324405,0.290650499,0.128990238,0.102187547,0.170078826,0.150319152,0.106641994,0.191763531,0.685758728,1,0.516834822,0.340949787
0.375123123,0.301908321,0.135666842,0.12993934,0.190825998,0.172398434,0.111197103,0.172661808,0.665753001,1,0.481989407,0.263334754
0.264035254,0.208738289,0.103369793,0.146330984,0.18251351,0.157859603,0.07120319,0.125725538,0.531942872,1,0.549780034,0.224042819
0.125718077,0.141497407,0.077567151,0.136102946,0.167636582,0.124504003,0.049645257,0.108441246,0.578367788,1,0.460958514,0.111476664
0.112964591,0.1019213,0.068091362,0.126324324,0.166552992,0.145953515,0.099306398,0.076532544,0.644221803,1,0.477259951,0.09503233
0.234590091,0.151733675,0.097198124,0.14175819,0.116930246,0.121290202,0.149380745,0.20643668,0.743387422,1,0.556736918,0.279709899
0.261907699,0.224777653,0.132004039,0.145169343,0.159140646,0.143634674,0.118226524,0.2744287,0.662682662,1,0.7107587,0.340213672
0.197573848,0.222164724,0.117451804,0.164200989,0.282632093,0.206169193,0.087320394,0.192282664,0.699320401,1,0.593823687,0.138049498
0.139720755,0.192533939,0.086056668,0.200577993,0.376249323,0.249190039,0.051928009,0.150653858,0.65737222,1,0.484630387,0.067690845
0.173296221,0.153544034,0.069693885,0.20826168,0.393305518,0.245554753,0.06453231,0.126557354,0.605619699,1,0.481089266,0.092246134
0.151371584,0.116020401,0.07844323,0.213403002,0.36465468,0.191640003,0.060099852,0.139003578,0.531853607,1,0.575065342,0.188719426
0.16550457,0.161697056,0.115445771,0.211695563,0.375285733,0.195898361,0.075707333,0.116656451,0.591474391,1,0.588402727,0.226720787
0.277373127,0.242244492,0.147626395,0.200014037,0.289442765,0.161840833,0.105232315,0.133407493,0.730389947,1,0.278407695,0.309524708
0.29911234,0.220110176,0.101482771,0.18212633,0.275125628,0.20295863,0.122433447,0.231507141,0.777282481,1,0.502816479,0.377816174
0.102929952,0.153893912,0.090729592,0.123823427,0.181033062,0.142832995,0.110938976,0.268531649,0.68282017,1,0.719637654,0.332650211
0.078212018,0.079795639,0.068923428,0.061053993,0.077000422,0.069502372,0.062520854,0.143883748,0.493782823,1,0.667985632,0.188325703
0.095505817,0.079654301,0.071256882,0.068691279,0.047344494,0.037879651,0.053909949,0.124260191,0.493224078,1,0.583067955,0.125580021
0.045543117,0.059162453,0.062645052,0.096664087,0.161741185,0.167109181,0.077759222,0.10747858,0.570757679,1,0.510234398,0.096167162
0.071500548,0.067344461,0.076724921,0.108802054,0.201998637,0.228803335,0.133541515,0.131255947,0.556854232,1,0.556521535,0.110579309
0.093611415,0.06197866,0.074514431,0.105203963,0.115434678,0.169269617,0.13651491,0.128159439,0.448464014,1,0.592101728,0.144055188
0.079894457,0.0525027,0.059809294,0.089301053,0.187585885,0.268059457,0.141223465,0.11494057,0.5917807,1,0.496406561,0.122416433
0.103515819,0.105590884,0.104762673,0.096556553,0.083563145,0.218667306,0.140737434,0.155466118,0.677877292,1,0.445519146,0.124985325
0.164858036,0.146958228,0.111802337,0.097029175,0.172057302,0.212524384,0.130288747,0.144198702,0.69909843,1,0.570671451,0.219261818
0.151320248,0.125828739,0.078841332,0.089977523,0.106124508,0.123343835,0.11878918,0.063174516,0.636134975,1,0.538727621,0.135043468
0.098373165,0.077828686,0.048315236,0.101591466,0.222458486,0.212470893,0.121075131,0.045010148,0.563311537,1,0.508406947,0.102538366
0.038693633,0.043836255,0.036195823,0.094429557,0.14999528,0.116539442,0.114991788,0.091148242,0.523551581,1,0.537873954,0.106306062
0.064069705,0.049893575,0.051155485,0.076769118,0.15555717,0.132952508,0.118907257,0.106568203,0.492770158,1,0.55070564,0.091873222
0.050626144,0.047870301,0.047336906,0.091005129,0.161363685,0.149841127,0.124078547,0.093710168,0.537641743,1,0.521885437,0.054686889
0.071793659,0.063071492,0.034717846,0.080812651,0.105469923,0.093834712,0.107355237,0.112289681,0.508118154,1,0.515273337,0.070630437
0.176175265,0.129530837,0.054988038,0.080103527,0.166783747,0.150954314,0.116144206,0.195618468,0.482703997,1,0.596131202,0.200865026
0.218311233,0.169761244,0.069626485,0.070231474,0.088561784,0.085849167,0.122932389,0.170351226,0.60328976,1,0.583592615,0.23267304
0.199851637,0.151296595,0.052705549,0.053667652,0.123604443,0.144757587,0.124237302,0.097562445,0.596142421,1,0.497663708,0.128843549
0.109384034,0.09817643,0.043269265,0.034623823,0.060255895,0.091522523,0.088095996,0.053328488,0.580874924,1,0.493254764,0.108022777
0.07438355,0.059133661,0.037351392,0.031880177,0.076389516,0.102132611,0.059623224,0.035429929,0.588961642,1,0.494851252,0.039376415
0.057760523,0.055737775,0.034832156,0.031749422,0.068078006,0.081861226,0.032442518,0.032513127,0.584172457,1,0.489151677,0.068338427
0.061499903,0.044053991,0.027230705,0.038900488,0.048508582,0.063659046,0.038533305,0.031837438,0.596750081,1,0.442386329,0.07948932
0.081576531,0.052250063,0.039770003,0.066562824,0.101665101,0.084720865,0.050759297,0.080381693,0.538578341,1,0.509698818,0.130778571
0.099051518,0.068451565,0.042923307,0.086292757,0.145437706,0.097250908,0.039992909,0.07524159,0.55104228,1,0.601802661,0.169351851
0.10361421,0.089139729,0.046805468,0.096379261,0.186670966,0.142792414,0.060973439,0.037238888,0.596151951,1,0.523755652,0.092708592
0.061531601,0.083569224,0.043778613,0.121957609,0.192137796,0.12005049,0.046771624,0.03532833,0.571758038,1,0.482781687,0.06587124
0.078449794,0.058946043,0.036430389,0.122777018,0.224895846,0.167177871,0.069929166,0.022006418,0.61874579,1,0.464811795,0.057106327
0.073825229,0.04024974,0.035369627,0.118252575,0.213634525,0.136793709,0.058930688,0.06828089,0.621844344,1,0.487766495,0.080213902
0.112532638,0.068351636,0.041420193,0.129718709,0.252732882,0.194795324,0.064726634,0.164454588,0.657026842,1,0.558458398,0.093304481
0.184429321,0.131737195,0.06388911,0.137174345,0.273277329,0.225493292,0.128910477,0.298260347,0.594034173,1,0.657385417,0.232023766
0.215604097,0.165635228,0.084789413,0.172907017,0.334295431,0.260463452,0.165778653,0.303283163,0.477019328,1,0.672358152,0.251703525
0.155955507,0.15252406,0.073140499,0.175980227,0.327295752,0.266144188,0.195414215,0.199359054,0.610890591,1,0.484741509,0.123911565
0.10747952,0.121605965,0.060135356,0.161522595,0.311809031,0.255587247,0.157176615,0.088308464,0.640978293,1,0.4899365,0.069565452
0.073442183,0.064068268,0.037497632,0.154368976,0.255939558,0.184117781,0.103992645,0.058805549,0.650502065,1,0.489338049,0.081159747
0.103965058,0.063284571,0.026975156,0.141462694,0.256395507,0.214575089,0.101490553,0.094935489,0.683935749,1,0.503068353,0.064223178
0.244062877,0.103377419,0.0654511,0.192993696,0.289890246,0.254253443,0.256259161,0.248796887,0.919933214,1,0.833232651,0.31812586
0.406853369,0.284180238,0.175289576,0.199672288,0.265708762,0.289811933,0.315005768,0.556254621,0.998755346,0.858151117,1,0.643800225
0.378971789,0.280437788,0.173183794,0.196774529,0.348209502,0.357994314,0.306249011,0.551905684,0.931593325,1,0.806185635,0.380574736
0.22426533,0.172784577,0.129475692,0.215968758,0.372531602,0.366209554,0.228731912,0.325055899,0.762072987,1,0.506667384,0.088567527
0.153984859,0.128281796,0.08573096,0.234759372,0.409914205,0.38681442,0.16824416,0.221490856,0.651968628,1,0.518328948,0.091836494
0.172882363,0.126711103,0.108700579,0.252387146,0.535736092,0.417743988,0.138810893,0.220200031,0.44608879,1,0.612028526,0.14249445
0.207614459,0.146196039,0.106419279,0.272005154,0.611681785,0.502485342,0.192919703,0.222112513,0.336199272,1,0.683958999,0.319789907
0.244502643,0.170532468,0.108169709,0.190066414,0.375951092,0.380256646,0.186998458,0.305119993,0.61566144,1,0.427121538,0.257302126
0.136838306,0.096667213,0.083614257,0.088950853,0.27182618,0.307299579,0.164920309,0.446913431,0.971128456,1,0.457072355,0.21645945
0.082460324,0.046127085,0.043148994,0.064394876,0.155431567,0.169733377,0.074352599,0.414101149,1,0.883235192,0.374318895,0.163335473
0.103074971,0.064212016,0.040475787,0.069341892,0.181041068,0.168599668,0.085429947,0.405351679,1,0.885877297,0.34490805,0.144433743
0.10057106,0.08004675,0.053431494,0.075460892,0.146006214,0.111577581,0.074138294,0.393883685,1,0.862060036,0.273641427,0.076789277
0.081992064,0.107935031,0.076688075,0.10469589,0.178879232,0.132770911,0.072711388,0.472353117,1,0.806547042,0.270593287,0.055569583
0.096140555,0.104293972,0.087115067,0.105024579,0.1833325,0.165371854,0.094806999,0.523998139,1,0.721711851,0.252584231,0.075182059
0.084757432,0.073646765,0.066886656,0.069486114,0.154700244,0.150570675,0.113430776,0.536305055,1,0.678079172,0.243255791,0.108317663
0.118327363,0.093033262,0.073763375,0.069895487,0.108942031,0.119010049,0.0972061,0.564740017,1,0.575845377,0.188752828,0.12798529
0.16408137,0.124793573,0.085665859,0.084156536,0.106815641,0.096692182,0.081543695,0.503744173,1,0.694816356,0.288839594,0.217094369
0.163163469,0.133336992,0.081331731,0.08503481,0.080686691,0.078003404,0.073517719,0.431082874,1,0.853984181,0.343984662,0.15210754
0.115027423,0.109323807,0.061696331,0.085360889,0.128955404,0.10937633,0.073740203,0.37786714,1,0.919021259,0.286396393,0.094729345
0.070094851,0.085502873,0.070064198,0.087262728,0.139900406,0.122291929,0.068533678,0.359671043,1,0.945606753,0.337943621,0.048880312
0.073873973,0.071867456,0.073036968,0.081019831,0.141715322,0.12446147,0.073291242,0.380066024,1,0.940761147,0.357042593,0.084938942
0.083849726,0.075298239,0.062910914,0.066833708,0.147420625,0.136027455,0.083049028,0.386503186,1,0.864552482,0.338268244,0.134866493
0.093938307,0.066160971,0.075049661,0.083824376,0.144933162,0.144380936,0.086196144,0.471439581,1,0.770842939,0.292536968,0.074457312
0.137494783,0.129998269,0.09522558,0.082342212,0.102133894,0.141943504,0.114495304,0.513465191,1,0.861363557,0.426355866,0.170793285
0.133670961,0.112631123,0.075778827,0.074723237,0.125607432,0.122735557,0.111521124,0.384878874,0.967519325,1,0.460175756,0.112560723
0.109455963,0.082190148,0.048166669,0.101993785,0.180644042,0.15599154,0.108913519,0.288893212,0.875422824,1,0.415985215,0.099400686
0.059278918,0.078835246,0.043557146,0.107602451,0.191659403,0.147169835,0.06589293,0.252578064,0.857225155,1,0.416128725,0.084519397
0.06807477,0.079632217,0.032606165,0.082672176,0.156897564,0.104188979,0.043530106,0.223535035,0.813468092,1,0.419465346,0.068346
0.107583382,0.068632883,0.029914037,0.079029087,0.148196128,0.093476246,0.08663847,0.251326246,0.722040893,1,0.474033717,0.125884583
0.108063073,0.085116145,0.078230816,0.062031645,0.128466012,0.122050251,0.115006415,0.347392617,0.687620935,1,0.612206478,0.228906406
0.18428216,0.136179802,0.077539775,0.136940751,0.250620232,0.191257295,0.118411962,0.342372584,0.622812181,1,0.724457779,0.289412962
0.169515408,0.134982331,0.063939263,0.174129172,0.360940022,0.291525164,0.137895105,0.235528105,0.730340219,1,0.53964454,0.148928276
0.101040029,0.128626197,0.043097721,0.188404314,0.403193939,0.296310841,0.110278289,0.177759621,0.769813631,1,0.453691413,0.098325556
0.094382066,0.115054887,0.042556509,0.200305916,0.410878462,0.277513169,0.115496881,0.218808631,0.803707856,1,0.435849785,0.064185372
0.156124008,0.145687915,0.05460758,0.230484571,0.417429829,0.219102531,0.110341362,0.274048857,0.753584276,1,0.481002054,0.090223107
0.13805262,0.149031207,0.055565378,0.205612939,0.341118424,0.210058576,0.145650903,0.190978013,0.648400237,1,0.449490457,0.063834955
0.196691597,0.124689087,0.075325866,0.198904403,0.288306629,0.152579717,0.181731731,0.260512771,0.581927538,1,0.60444337,0.147217945
0.174018272,0.079645079,0.082394403,0.123654124,0.253663945,0.211047949,0.149497759,0.513100378,0.795253055,1,0.651977137,0.287999049
0.133778013,0.076220358,0.048549651,0.077555788,0.173284698,0.143729494,0.078861002,0.487968514,1,0.92119233,0.416778228,0.177704448
0.121767141,0.101185142,0.049208102,0.075936099,0.170159817,0.154979244,0.086553478,0.421223599,1,0.859667553,0.290526454,0.077137212
0.085423389,0.084395083,0.048859571,0.088143717,0.166986994,0.143340424,0.06185972,0.371680393,1,0.879508057,0.288483321,0.066673533
0.07844363,0.076738214,0.051499524,0.085148374,0.130600859,0.127942343,0.0661344,0.424829119,1,0.814608359,0.238179371,0.04403759
0.071103261,0.054650109,0.032438755,0.085431172,0.11026727,0.111683943,0.050097836,0.432819577,1,0.857284558,0.249886213,0.049393527
0.073939449,0.072325723,0.038405524,0.094516442,0.144556115,0.136974593,0.087223376,0.479481122,1,0.991834081,0.354833286,0.09503352
0.166871815,0.112558508,0.064266652,0.072739703,0.164334509,0.167002975,0.091923055,0.507271236,0.909233724,1,0.517596386,0.220021533
0.197018694,0.139275643,0.068702114,0.085460121,0.150548499,0.132694816,0.077197822,0.48277373,0.994331249,1,0.527245223,0.235452854
0.139793399,0.114702883,0.047358437,0.065741705,0.12361244,0.121441157,0.072301677,0.359401761,0.972795294,1,0.391151529,0.094674595
0.07414722,0.083065144,0.046219901,0.038567789,0.089645146,0.082316,0.052659209,0.316090101,0.970860423,1,0.368029185,0.075064305
0.049535258,0.056645663,0.037895392,0.045103102,0.10572731,0.098363296,0.054588984,0.306585093,0.972393411,1,0.377552752,0.03724379
0.04459659,0.044264492,0.035477803,0.044595377,0.095236707,0.081283396,0.042552759,0.298531556,0.941937096,1,0.373055098,0.055081679
0.053724569,0.053957676,0.037429388,0.063604978,0.109775812,0.101469143,0.05325511,0.298054152,0.940649545,1,0.385667273,0.037341743
0.137860868,0.098627843,0.061950218,0.070266093,0.095942317,0.088317547,0.043745761,0.334340409,0.943872399,1,0.51798566,0.170814657
0.325735384,0.20060248,0.083018467,0.085972585,0.179511971,0.189107057,0.15253927,0.519839536,1,0.870424333,0.751231221,0.425113563
0.220366674,0.093377518,0.03416775,0.031636038,0.055191219,0.052002905,0.082054961,0.316314363,0.804963257,1,0.529753109,0.160278532
0.217658553,0.12055227,0.040002318,0.056269369,0.101967181,0.072249267,0.089809678,0.262209716,0.586967229,1,0.519016496,0.149471065
0.242923276,0.168349949,0.054888519,0.083630072,0.175131173,0.133423745,0.105611341,0.23393547,0.670615932,1,0.499152359,0.125986144
0.250583553,0.176190893,0.036823761,0.085572127,0.17370853,0.125458795,0.09009317,0.169823643,0.705773093,1,0.473450532,0.172912467
0.285882138,0.191742731,0.052564835,0.107309842,0.208330371,0.143341903,0.078479648,0.120549465,0.535642387,1,0.551314686,0.185309869
0.285699159,0.151144687,0.048176149,0.112066905,0.18668923,0.106594348,0.057019757,0.070472233,0.504075492,1,0.533779832,0.211602958
0.315605301,0.185606668,0.053092075,0.091038772,0.153645689,0.086951857,0.05147521,0.093748457,0.641415846,1,0.443512997,0.192354465
0.417445681,0.264973099,0.043573687,0.12079031,0.167615878,0.097246075,0.094456347,0.180366736,0.577256742,1,0.442691383,0.229509073
0.383031443,0.256893261,0.074528918,0.09472785,0.125224994,0.083064708,0.094733495,0.203610271,0.743039678,1,0.486085406,0.262827051
0.353409261,0.239471608,0.0806646,0.098816146,0.136567463,0.093217377,0.09042606,0.182579589,0.584931115,1,0.553973046,0.257055054
0.235722115,0.15347451,0.058060751,0.086889138,0.14260339,0.111568148,0.085997408,0.121904292,0.548266894,1,0.501039802,0.152979114
0.231950023,0.157040937,0.053013722,0.067297878,0.139738145,0.133429502,0.073907575,0.085709843,0.533120245,1,0.510873669,0.134044589
0.289261352,0.180092561,0.073296464,0.075071793,0.128914452,0.12081991,0.03214323,0.089854153,0.494425601,1,0.573796118,0.213719275
0.224897204,0.131223699,0.057254648,0.089018612,0.129714297,0.11360368,0.053483102,0.096773731,0.602592156,1,0.552390029,0.234089037
0.270624752,0.186667365,0.098415525,0.104632042,0.134550659,0.121338306,0.091466953,0.165508731,0.651273269,1,0.339307798,0.248189955
0.291787474,0.186016456,0.089513862,0.100350837,0.137493143,0.118926474,0.072387156,0.149176338,0.734599822,1,0.480261774,0.262618752
0.274083605,0.188338697,0.066060063,0.094542669,0.152124434,0.117017202,0.051017335,0.094952856,0.639949327,1,0.548920829,0.194138224
0.213193857,0.154564376,0.026213053,0.090377222,0.159061909,0.10940153,0.02165785,0.066295282,0.584126385,1,0.488076414,0.112235714
0.187373934,0.122785548,0.035567482,0.088325335,0.166267405,0.110232444,0.028457845,0.041112959,0.58150803,1,0.482199215,0.089033941
0.195769949,0.118641713,0.045836851,0.09785813,0.164908915,0.113453234,0.020510693,0.028984879,0.540306333,1,0.546959559,0.139179023
0.177863554,0.106908212,0.044510434,0.090300446,0.147029975,0.100208074,0.049168887,0.061836063,0.527516543,1,0.622576519,0.141514972
0.211398071,0.158748103,0.048910496,0.089199406,0.142609572,0.102976536,0.079626443,0.174776085,0.458389287,1,0.606633973,0.177495318
0.247049429,0.185665682,0.077190872,0.107350027,0.168867353,0.141181748,0.098938941,0.173973461,0.511077446,1,0.58939301,0.204639185
0.197084308,0.14238962,0.066850065,0.134246102,0.225126781,0.181781543,0.114418001,0.083769644,0.568548283,1,0.521841639,0.14726778
0.157258081,0.110905075,0.047655714,0.13150071,0.236492846,0.17970738,0.105726368,0.040286944,0.583669681,1,0.515549473,0.117608996
0.134407364,0.09702856,0.037786164,0.115549391,0.218244804,0.174121548,0.100485931,0.08243251,0.626854367,1,0.480138091,0.079827522
0.128186944,0.069023814,0.029118317,0.103718944,0.172548686,0.138772757,0.104014304,0.061591423,0.6160194,1,0.488266409,0.072000302
0.126799372,0.084674463,0.045836564,0.108838119,0.160544086,0.114949595,0.156883322,0.095846757,0.680042969,1,0.613353119,0.167595388
0.241040682,0.153171869,0.103354778,0.160755175,0.206126515,0.157653764,0.266539265,0.447446496,0.899031414,0.983146998,1,0.466955657
0.51995417,0.357386506,0.139099444,0.230989686,0.329006409,0.29345499,0.320615747,0.521381971,0.825331966,0.990822421,1,0.622050343
0.321437156,0.208378965,0.10735437,0.242520888,0.359686343,0.330835255,0.274599496,0.224067892,0.705481174,1,0.615702681,0.259819713
0.323048805,0.255121235,0.088121896,0.282527514,0.430108105,0.376366963,0.241124685,0.11990003,0.622165368,1,0.558775904,0.259907941
0.261300789,0.229675134,0.144750894,0.338846303,0.579451375,0.479217491,0.290467911,0.266324997,0.60197086,1,0.588962145,0.223946561
0.420971136,0.305697315,0.117989579,0.387941014,0.650769703,0.478552613,0.300434429,0.338313205,0.422625518,1,0.602061665,0.316127279
0.54338525,0.418708555,0.173470027,0.451153259,0.709874576,0.578595266,0.290804034,0.401554585,0.57072094,1,0.750977177,0.375281283
0.435939413,0.393659904,0.368829912,0.508939279,0.744984159,0.579279998,0.296757034,0.749061347,1,0.979519198,0.903845945,0.626350332
0.394188763,0.343130743,0.221413389,0.2299405,0.319477698,0.306758256,0.242676943,0.369082499,0.808777293,1,0.805528296,0.510978383
0.251762677,0.231826459,0.1180074,0.157619792,0.24919455,0.244738938,0.181104157,0.109862203,0.628761475,1,0.530158716,0.176964938
0.139879352,0.107491556,0.051274685,0.164852248,0.276037475,0.24675622,0.161431509,0.05692304,0.635278579,1,0.502140308,0.179115297
0.181168983,0.154509707,0.066464669,0.153778366,0.227061088,0.195738895,0.161470669,0.127397036,0.639468057,1,0.498136294,0.151935346
0.197824045,0.134672158,0.054537276,0.137503301,0.190382702,0.125995319,0.145672603,0.141774011,0.565548133,1,0.45614056,0.137812917
0.182313147,0.136979639,0.06941803,0.125074521,0.17620669,0.086025421,0.132824371,0.138361771,0.570313547,1,0.478872599,0.154791023
0.238870717,0.19221938,0.088470419,0.116044354,0.182010496,0.116207464,0.13132168,0.124637532,0.572304075,1,0.562980992,0.190519721
0.241019044,0.188478534,0.079609689,0.098849579,0.17540409,0.131399469,0.107764646,0.117945785,0.5182686,1,0.600789104,0.239153847
0.230891388,0.16023221,0.087648758,0.106187204,0.157021026,0.118809696,0.090333163,0.115153183,0.4725352,1,0.566373116,0.210238194
0.176318465,0.105456502,0.067660464,0.13097236,0.189764355,0.1387097,0.066608229,0.064071199,0.595124059,1,0.461236128,0.118871024
0.17841201,0.110616259,0.078946691,0.175863465,0.230474615,0.12069156,0.068179581,0.118241603,0.665613324,1,0.489888483,0.090055467
0.182322289,0.182231014,0.161652729,0.298476366,0.439910325,0.329405975,0.170197208,0.232735237,0.563696027,1,0.612878911,0.145883741
0.181834123,0.440675503,0.498350745,0.581121954,0.523834908,0.376568147,0.229484918,0.322544784,0.449491001,1,0.684739202,0.21688987
0.28877518,0.617884523,0.848055524,0.683275659,0.487509154,0.445450996,0.313676683,0.292237324,0.56411605,1,0.614094098,0.198401277
0.278648474,0.623069169,0.983281878,0.71585917,0.574462819,0.631377809,0.390877857,0.243452231,0.614596736,1,0.575767455,0.205595143
0.217631291,0.438472224,1,0.673553818,0.291069352,0.543522452,0.387014028,0.161451096,0.563342504,0.923057774,0.4799956,0.150252228
0.189224828,0.565930809,1,0.577307169,0.382189482,0.529866196,0.325606833,0.093907459,0.495483789,0.880071771,0.42698136,0.095044059
0.100666276,0.600206321,1,0.514860941,0.273429998,0.47122926,0.320097091,0.114997,0.521167987,0.894848166,0.465049153,0.103636304
0.069931081,0.588720517,1,0.55625905,0.368739466,0.469624544,0.255529001,0.125225133,0.499146243,0.911754228,0.518408125,0.102634049
0.111374606,0.57280216,1,0.580424783,0.277016203,0.421605381,0.266783435,0.125510967,0.410214186,0.885883571,0.545413589,0.124219636
0.151976812,0.602619809,1,0.523994048,0.468340322,0.559481652,0.298753873,0.127626779,0.44005028,0.809828293,0.526258036,0.146802413
0.340211045,0.822979279,1,0.425118544,0.350715795,0.537759844,0.284863425,0.157191022,0.639282173,0.925869736,0.55203546,0.311305396
0.368937852,0.492018339,0.725921603,0.365195376,0.531640472,0.582033674,0.260245619,0.137178887,0.654664602,1,0.674852692,0.373122627
0.292802843,0.292733834,0.649715587,0.419002921,0.305258275,0.300584185,0.145442251,0.091310817,0.61926662,1,0.593480225,0.281874486
0.210684485,0.501018414,0.764310453,0.509757189,0.309824461,0.338839694,0.219477516,0.112658683,0.619467752,1,0.44057643,0.190631886
0.126728923,0.617228927,0.951847762,0.588843812,0.395144339,0.370048053,0.19452952,0.108782923,0.635648137,1,0.50716467,0.107553888
0.128735177,0.658847392,1,0.553429417,0.170358583,0.222534183,0.178640744,0.073113957,0.525618881,0.894746122,0.443773791,0.069093096
0.134397233,0.681545405,1,0.561128171,0.321834783,0.332595299,0.169257722,0.059555164,0.44657763,0.780200156,0.371016921,0.072277344
0.140047204,0.714309653,1,0.523741856,0.130428841,0.221861775,0.100047281,0.077000878,0.40929787,0.720249587,0.439065726,0.111313614
0.329702589,0.52793731,1,0.552967877,0.313886949,0.35386646,0.167261482,0.094096983,0.375876953,0.708474671,0.579590977,0.327038142
0.441874228,0.713476618,1,0.624205606,0.318405713,0.180182963,0.082732606,0.067953296,0.405580942,0.703162494,0.562180453,0.35841325
0.347295393,0.83000866,1,0.596352084,0.251334576,0.089269245,0.046529656,0.063892569,0.365912981,0.579060739,0.291288844,0.172027379
0.254821905,0.685534297,1,0.538758192,0.261799135,0.177151565,0.054610499,0.066469153,0.368454064,0.556850356,0.257019911,0.131565259
0.200952721,0.599610343,1,0.538539775,0.263761691,0.177448675,0.102491499,0.09307715,0.357810793,0.577524436,0.307575237,0.078143024
0.156008686,0.727017876,1,0.55087741,0.237027955,0.178745928,0.096633572,0.104736947,0.268258703,0.560554858,0.284937936,0.091099851
0.176022437,0.769229046,1,0.558340899,0.311321273,0.245652998,0.088151548,0.129113323,0.396156765,0.7207422,0.333310733,0.121506435
0.50467122,0.574584468,0.791284003,0.639317721,0.372635755,0.270030172,0.108100705,0.140831697,0.622581188,1,0.567145996,0.319473468
0.495387552,0.44476181,0.632261147,0.585087948,0.382574343,0.177667759,0.08228974,0.108087371,0.559188527,1,0.650766733,0.329084013
0.35681529,0.536467691,0.71360758,0.505104649,0.241070177,0.123670957,0.124266332,0.069411939,0.543041987,1,0.553249359,0.195727292
0.239981662,0.34167545,0.672152504,0.440233746,0.158409904,0.133993158,0.104875381,0.043973059,0.566513497,1,0.495191961,0.119082127
0.165932246,0.336364929,0.662132024,0.414088531,0.13276061,0.120458925,0.095297039,0.039914227,0.59984405,1,0.483070438,0.065650957
0.122160629,0.469784878,0.683913175,0.373124211,0.115902901,0.101645506,0.090790502,0.046332333,0.608133749,1,0.467471263,0.056465356
0.155026344,0.450084661,0.602445217,0.298998495,0.093706985,0.056909505,0.068083997,0.053310771,0.625851581,1,0.451304207,0.074453391
0.241240738,0.323782977,0.486016375,0.28225403,0.08950309,0.103137595,0.090876006,0.063520743,0.618586896,1,0.479717483,0.117486982
0.316767869,0.254322723,0.43931062,0.290282903,0.115025147,0.082118361,0.091792436,0.13127629,0.590151439,1,0.513768293,0.231116084
0.548290357,0.569199414,0.509194569,0.435527334,0.211103044,0.130479552,0.105036309,0.156586303,0.640202767,1,0.579334893,0.350297859
0.633820577,0.82836653,0.894361953,0.715072695,0.42134669,0.213807412,0.112785586,0.209083379,0.586192943,1,0.573912228,0.388566009
0.484537555,0.636792999,1,0.789903491,0.507293279,0.250085324,0.091435976,0.15667483,0.316413916,0.70430944,0.358162011,0.292238696
0.537663625,0.652447274,1,0.830448283,0.597943814,0.33813433,0.099160168,0.138144934,0.359751172,0.566191464,0.28489758,0.299381725
0.406772838,0.737844063,1,0.867990847,0.64828645,0.385808003,0.082056915,0.123273081,0.390538784,0.545389671,0.259774035,0.283727441
0.523955957,0.910639483,1,0.832904784,0.736220569,0.391527872,0.144953057,0.182945251,0.371916566,0.62161359,0.268174773,0.303851198
0.821105078,1,0.735943766,0.670798748,0.756324101,0.422501366,0.212523585,0.272595584,0.387785461,0.84989761,0.463712622,0.494554386
0.661378324,0.770321305,0.608877189,0.472003918,0.431477038,0.264305981,0.159462109,0.249109538,0.644314487,1,0.601892995,0.50090257
0.710881213,0.533454577,0.555151535,0.329697565,0.33755642,0.236830996,0.093171218,0.178067967,0.709305941,1,0.661232327,0.63256563
0.495876901,0.395452137,0.463366874,0.354513663,0.312980801,0.179347203,0.034513248,0.110875385,0.632789522,1,0.60658822,0.492222606
0.273038892,0.326037315,0.456809766,0.26376115,0.250931476,0.134933195,0.047180401,0.070476767,0.560157741,1,0.629071214,0.464065228
