C,C#,D,D#,E,F,F#,G,G#,A,A#,B
0.319714736,0.527392932,0.305081448,0.108535331,0.137607093,0.711512259,1,0.494294682,0.088819676,0.283535251,0.464997483,0.256005588
0.241851175,0.470431297,0.271440596,0.088407688,0.139933934,0.708476723,1,0.470999149,0.05238235,0.21984993,0.387243235,0.263500027
0.288787511,0.481692964,0.281660211,0.08261657,0.127250434,0.643175814,1,0.468071436,0.053450546,0.142815806,0.225872556,0.166924455
0.269524165,0.504224846,0.305535338,0.079109575,0.133657773,0.664138836,1,0.462605828,0.111318159,0.164683341,0.180764915,0.115749798
0.280314863,0.522509502,0.299765818,0.080862186,0.122374945,0.624313975,1,0.526416069,0.124628937,0.192717106,0.315717917,0.191546154
0.305925187,0.493713409,0.259470798,0.066007457,0.109987136,0.635716363,1,0.456092967,0.146071025,0.327574374,0.467170724,0.260163012
0.288629726,0.441761808,0.240207082,0.063137166,0.119168459,0.625672152,1,0.455260615,0.061384791,0.353284132,0.546962562,0.274868735
0.251803238,0.406492228,0.230319366,0.077877237,0.138078275,0.668462732,1,0.441955381,0.102890923,0.383303261,0.605230552,0.311553836
0.230494703,0.363928513,0.213465026,0.084287861,0.086264258,0.677408905,1,0.496103458,0.126625083,0.422905187,0.640454097,0.310236365
0.167930194,0.305976256,0.200951931,0.099090249,0.080631583,0.644609041,1,0.547771556,0.136856441,0.405655997,0.659236682,0.354302563
0.203335851,0.31158716,0.197000621,0.114563046,0.131037539,0.624909423,1,0.494466877,0.136499755,0.370904511,0.636922957,0.309746594
0.224660432,0.330368504,0.196920856,0.132451285,0.142172353,0.631088954,1,0.458471986,0.12351483,0.394210448,0.608967515,0.316700125
0.191673646,0.318978308,0.214338606,0.137910669,0.149633871,0.596223628,1,0.476275992,0.13041853,0.414983729,0.643908175,0.337459456
0.17840061,0.309027088,0.211180456,0.123094826,0.136618576,0.646043485,1,0.504049538,0.135412818,0.452149975,0.645749416,0.326325937
0.155401127,0.315896219,0.186405546,0.119098581,0.119422743,0.697905452,1,0.46921515,0.120814096,0.346364698,0.586252293,0.342137255
0.234567061,0.354509947,0.165131097,0.112317623,0.138162021,0.688412463,1,0.46917009,0.115721703,0.385978393,0.564009323,0.289579676
0.26513041,0.359323373,0.177281942,0.103206442,0.235326757,0.747326162,1,0.439800637,0.193076496,0.414200587,0.655893676,0.37991691
0.288132796,0.292702165,0.157372218,0.154476014,0.435215907,0.786226953,0.931346288,0.49359199,0.335572102,0.695117679,1,0.560412025
0.179484523,0.164874257,0.093886004,0.08664909,0.412809124,0.605920688,0.539622924,0.243327727,0.171944236,0.542234083,1,0.609168735
0.152509319,0.100732564,0.07567184,0.057566184,0.330635131,0.510701059,0.423166412,0.223291097,0.108888723,0.507254694,1,0.62960761
0.300977692,0.236375777,0.162660811,0.064834486,0.323799886,0.502114477,0.382433617,0.14600049,0.10655703,0.505692937,1,0.709907159
0.494533691,0.59951533,0.300937019,0.130298448,0.349033825,0.53940213,0.372433334,0.161025123,0.165408946,0.473525496,1,0.639414614
0.476729009,0.788415453,0.487384126,0.208332178,0.426607241,0.628538034,0.4127802,0.179829521,0.236761722,0.349764796,1,0.623658863
0.420870983,0.650528384,0.462359562,0.234170298,0.369652583,0.577226655,0.387178646,0.161442584,0.126047857,0.482470285,1,0.650313925
0.407511412,0.591736299,0.429542685,0.223418676,0.339695154,0.519545841,0.32338534,0.101149276,0.066673986,0.5630264,1,0.583600417
0.342143336,0.545488986,0.435991254,0.237674704,0.309544588,0.453108215,0.266600972,0.063009755,0.087753652,0.546899003,1,0.537707031
0.360086635,0.453024246,0.40650698,0.215717627,0.301916486,0.449371124,0.271038792,0.050719601,0.11462517,0.622276482,1,0.551580169
0.371874303,0.567277571,0.423494681,0.205688682,0.368628975,0.478909045,0.269557262,0.095527817,0.149626252,0.547422694,1,0.547679834
0.461753829,0.686332446,0.462669181,0.170054139,0.407428009,0.550964301,0.327893624,0.121668691,0.095504448,0.523080801,1,0.616870659
0.418989835,0.669742692,0.394566448,0.108485858,0.362920989,0.577461226,0.341081027,0.123030657,0.108125816,0.54248246,1,0.550819109
0.431641043,0.552734474,0.276336574,0.045300684,0.317503029,0.574657846,0.339628096,0.100457523,0.0902097,0.483972994,1,0.510835292
0.423343436,0.477960905,0.25885262,0.050063259,0.254370467,0.510734616,0.297694609,0.061429832,0.065309288,0.477256185,1,0.652560518
0.383886635,0.466015857,0.232743698,0.088823336,0.287468335,0.539508694,0.287717064,0.066982741,0.06567045,0.549184924,1,0.455989632
0.405560881,0.463630116,0.250083835,0.127402635,0.328239838,0.512723233,0.263939309,0.052319238,0.067261238,0.522312531,1,0.622867268
0.38639782,0.455744248,0.28925069,0.164211146,0.352792076,0.462348715,0.258651504,0.072718509,0.082255435,0.522042241,1,0.576544139
0.34562915,0.38429323,0.242539989,0.179779819,0.351510509,0.42392904,0.242991302,0.066184004,0.060517981,0.524602363,1,0.540170652
0.295671372,0.336010693,0.218564979,0.187321303,0.306151425,0.394371718,0.221511872,0.052507919,0.035735333,0.53514428,1,0.569112331
0.289803895,0.299706018,0.21688941,0.170569787,0.261033138,0.388187636,0.216401494,0.033745072,0.040613877,0.547304785,1,0.564181063
0.30025694,0.314221986,0.221856383,0.133594289,0.228966692,0.373557735,0.224687964,0.04009538,0.045099496,0.532187496,1,0.548099482
0.242204289,0.342817066,0.207186071,0.113525646,0.192647222,0.332754478,0.213363816,0.074534269,0.078740524,0.516525355,1,0.539132552
0.208094004,0.319806391,0.19534251,0.09791635,0.206522348,0.331277754,0.213262218,0.087542284,0.090723249,0.51537022,1,0.575671701
0.282319711,0.30851623,0.133981708,0.077546129,0.21261158,0.321981184,0.207943005,0.073540739,0.069698883,0.583140882,1,0.487140704
0.272257999,0.269968669,0.099799291,0.070429996,0.172373585,0.303189437,0.200441684,0.049768809,0.056756894,0.563692399,1,0.514562055
0.278271833,0.248264026,0.149967499,0.099938161,0.16774936,0.208156804,0.114442133,0.064141572,0.044182453,0.563843036,1,0.548879511
0.440648785,0.531222407,0.281158707,0.121002298,0.194920815,0.314921798,0.23798915,0.103404509,0.073291819,0.531712944,1,0.613665892
0.509317657,0.681562745,0.374346087,0.114383956,0.157595272,0.231051289,0.096141013,0.06920487,0.095161821,0.520355547,1,0.598272616
0.409676531,0.714937402,0.428027619,0.12908284,0.195201599,0.307809757,0.250694596,0.102796822,0.059556377,0.544477627,1,0.553426163
0.427928707,0.719297802,0.446420348,0.135059936,0.174652194,0.204444671,0.120102336,0.094204724,0.061724674,0.568395803,1,0.507454322
0.456611865,0.765488846,0.455451885,0.137894413,0.155098509,0.282695201,0.217032451,0.086318286,0.051451581,0.572206765,1,0.549561805
0.640707746,0.972387996,0.558901135,0.164733702,0.218836814,0.326913029,0.232507031,0.106840086,0.047456067,0.592207562,1,0.4721178
0.669000141,1,0.611904094,0.16540807,0.210814789,0.34823011,0.275756637,0.135616814,0.112100479,0.423439578,0.8482042,0.497936666
0.600890296,1,0.626172518,0.154160697,0.229075276,0.41399346,0.310813181,0.170390799,0.09668779,0.448096188,0.879554854,0.589720721
0.576481643,1,0.571583049,0.137559396,0.233399525,0.360452913,0.243515969,0.139240802,0.145227885,0.587025922,0.983522842,0.558481489
0.597284835,0.986209894,0.542257699,0.107072113,0.219533709,0.434242341,0.330835309,0.151016168,0.105207575,0.586653551,1,0.522017422
0.63831243,1,0.552236662,0.07981628,0.175217825,0.283652871,0.173824292,0.150002383,0.139202569,0.570602252,0.935229508,0.447762929
0.57927207,1,0.575780813,0.094920567,0.234493714,0.469130604,0.324455564,0.180182546,0.194193334,0.532913376,0.99684959,0.515693439
0.556649699,0.974740682,0.548247219,0.110929407,0.268228607,0.389989224,0.14092944,0.145401967,0.186067252,0.579529407,1,0.525361382
0.56786453,0.951468266,0.563736356,0.128606473,0.295993953,0.621292,0.469432495,0.180835938,0.169840684,0.642715781,1,0.527672391
0.543017258,0.99951486,0.59821033,0.128307272,0.28091646,0.394826168,0.241961904,0.161388703,0.157222906,0.560808248,1,0.590296459
0.703763912,0.996820202,0.547855423,0.112013264,0.230526326,0.485149753,0.390913474,0.162437227,0.21070954,0.409817383,1,0.616088829
0.432027586,0.720866916,0.418556722,0.103820792,0.196597398,0.299407976,0.185417937,0.143835059,0.160363882,0.549467661,1,0.60629759
0.275006425,0.535834553,0.367620992,0.124460427,0.229730976,0.386971858,0.293874016,0.166995825,0.163506933,0.526666433,1,0.607085487
0.263082541,0.519064924,0.386478452,0.139512884,0.243425781,0.443293098,0.400783258,0.205897003,0.160477323,0.560372092,1,0.567026184
0.530767434,0.824990978,0.528030229,0.154929737,0.207412223,0.381396543,0.316067915,0.242224744,0.150673939,0.445879484,1,0.689790016
0.503785493,1,0.682166969,0.249065077,0.229378025,0.40688146,0.495827027,0.300968818,0.104513016,0.437183569,0.996404015,0.648272565
0.455058825,0.867751303,0.633533165,0.339643708,0.307007251,0.389058321,0.465318425,0.249563344,0.079826878,0.524961851,1,0.600370963
0.388345457,0.756896261,0.620112396,0.358802647,0.267991151,0.339698792,0.339924802,0.158163458,0.097598292,0.510168016,1,0.576719117
0.342548726,0.637966875,0.569953009,0.343240251,0.228530386,0.275244647,0.254828753,0.136621468,0.058257849,0.583442081,1,0.522511313
0.430355596,0.630662918,0.533395077,0.314273443,0.241209178,0.323460547,0.281163561,0.129558544,0.04334929,0.546609734,1,0.582113255
0.435057213,0.605064879,0.541153603,0.304760112,0.23575341,0.221497874,0.17031665,0.11744815,0.064022707,0.565827317,1,0.538302178
0.398692443,0.569378475,0.494617999,0.276111397,0.219216868,0.334206004,0.282593367,0.120607193,0.075763895,0.615095039,1,0.49811631
0.347034314,0.637342928,0.535433218,0.253588144,0.135347601,0.248615423,0.172713586,0.120222918,0.106545225,0.558034637,1,0.527755269
0.450697752,0.707082598,0.531133864,0.231273508,0.177540565,0.382074165,0.294226284,0.115404828,0.102799075,0.53648554,1,0.555564758
0.486484632,0.690168791,0.476401755,0.223495022,0.25148965,0.273757716,0.129433127,0.098523882,0.106880463,0.564299291,1,0.521868331
0.406547928,0.606238571,0.470046991,0.235249733,0.270563951,0.3596017,0.275840642,0.129862089,0.080526243,0.588371646,1,0.510445801
0.443754907,0.63092603,0.469060251,0.21001369,0.253881039,0.267743233,0.111798349,0.124307619,0.059327271,0.54949542,1,0.517738269
0.404425837,0.660542147,0.530047882,0.223849389,0.207113068,0.408417764,0.325259848,0.140918456,0.05840918,0.537582248,1,0.570710517
0.412079978,0.640449561,0.510584338,0.222706682,0.236641729,0.349147853,0.160213136,0.097551118,0.101303235,0.483761186,1,0.558966949
0.273154836,0.506283866,0.484343109,0.281836261,0.269738196,0.416081085,0.322345828,0.11439336,0.061472048,0.51302003,1,0.567131148
0.349660943,0.441279991,0.43475902,0.319614202,0.306700265,0.333699508,0.22766927,0.17094645,0.13414648,0.581040272,1,0.537280071
0.306942214,0.366823538,0.398815718,0.32483319,0.322215343,0.418318224,0.338985294,0.20953697,0.140000462,0.528111422,1,0.543264528
0.296492815,0.405874832,0.40688736,0.313031363,0.299020302,0.379035566,0.311464446,0.192484795,0.097972623,0.537392073,1,0.583211962
0.336179223,0.465034988,0.461227532,0.310107114,0.25758605,0.411808927,0.351202752,0.153393317,0.078035657,0.507281121,1,0.58947093
0.31761219,0.488478846,0.407762112,0.265193162,0.254598214,0.40071128,0.335141356,0.131233388,0.126133508,0.486989046,1,0.597716746
0.348101715,0.443152552,0.36874601,0.205930465,0.257591401,0.402498478,0.315766472,0.222471486,0.204750694,0.560211525,1,0.616382153
0.296398743,0.346774708,0.250932166,0.185469598,0.243899531,0.396894859,0.269969722,0.177505168,0.241822118,0.438124468,1,0.632556677
0.191162476,0.300919802,0.228352995,0.194476238,0.216899571,0.265880978,0.157116371,0.066991359,0.186037679,0.67617946,1,0.509402157
0.149839084,0.293277615,0.274676507,0.227922364,0.202262873,0.196272175,0.157723422,0.093466975,0.101036836,0.637506621,1,0.461174078
0.144784397,0.280319128,0.278970819,0.257621636,0.237659042,0.195334439,0.155573251,0.066622416,0.114492026,0.589682256,1,0.480686799
0.185655684,0.24529375,0.302660795,0.289069783,0.210719398,0.221945276,0.178394014,0.097952814,0.162835138,0.575783362,1,0.562012998
0.232802695,0.216031844,0.300645294,0.303035562,0.169012988,0.187212597,0.130656497,0.102243754,0.170041426,0.438751703,1,0.640126768
0.202634304,0.152970008,0.25484081,0.28397038,0.091122203,0.142217381,0.137254651,0.124164223,0.174843137,0.64204228,1,0.518087775
0.384975948,0.457634884,0.42001212,0.37209064,0.215415317,0.265410283,0.282943559,0.305407953,0.244802354,0.763776325,1,0.478590753
0.46335583,0.567785768,0.428858258,0.385828492,0.27499531,0.263612609,0.594141793,0.959434879,1,0.607095368,0.772691703,0.436791344
0.137433246,0.209457839,0.176051089,0.165594336,0.10967323,0.095101181,0.307373134,0.828440756,1,0.461891029,0.216883518,0.162846969
0.083610498,0.135292895,0.116645471,0.107066273,0.055870356,0.045455854,0.129771263,0.706585308,1,0.57863325,0.201235807,0.082390159
0.125618019,0.154286886,0.123823376,0.09028952,0.044516966,0.036880399,0.077055899,0.663378559,1,0.478561847,0.097736007,0.099025265
0.114025481,0.150298801,0.124681914,0.083263251,0.0395946,0.036029844,0.048844729,0.630726209,1,0.459265053,0.111664223,0.068354136
0.099194864,0.139044593,0.120747482,0.076727131,0.025670639,0.034090103,0.036354887,0.582310009,1,0.45607646,0.058254667,0.053573778
0.057802854,0.110587079,0.099641627,0.067237228,0.034621663,0.036021795,0.029545791,0.588228163,1,0.514812,0.083661302,0.045165332
0.0828164,0.108314625,0.104039707,0.066056472,0.03139673,0.032767478,0.036958621,0.604933663,1,0.49671267,0.069438432,0.055849342
0.100727599,0.108365006,0.087252218,0.051368179,0.031060224,0.029790101,0.060631256,0.613783175,1,0.476385126,0.062356481,0.071225927
0.114005159,0.120770534,0.086493861,0.051066386,0.023156972,0.036629822,0.094271567,0.65537486,1,0.500854272,0.073868919,0.070599164
0.122069538,0.127626268,0.092159785,0.053107867,0.028106561,0.039217342,0.146386747,0.706445328,1,0.494560843,0.046489852,0.061426977
0.103967593,0.134757874,0.102790414,0.072721587,0.040856464,0.025864069,0.189003088,0.707153667,1,0.555811434,0.089501413,0.069861944
0.08315112,0.164509656,0.112077734,0.106228057,0.071722723,0.078846462,0.184309583,0.675727097,1,0.651939844,0.117479255,0.089548701
0.136279041,0.174708,0.115596236,0.118994375,0.102282437,0.114026194,0.066928867,0.61887085,1,0.595525878,0.098429763,0.099688441
0.165905878,0.190098293,0.138930396,0.126671105,0.097071828,0.08658149,0.052549852,0.611315912,1,0.512947717,0.077734995,0.078718134
0.157215232,0.174739122,0.141489064,0.128389935,0.07888626,0.063888967,0.080522456,0.585469159,1,0.503350356,0.049776718,0.070059137
0.126624546,0.148376877,0.131460949,0.121677584,0.063680768,0.067145397,0.065430418,0.538115729,1,0.512624268,0.055983093,0.062902083
0.059300516,0.093223331,0.104333174,0.099132321,0.058382046,0.051822665,0.092046539,0.555671165,1,0.522741298,0.069803395,0.068750975
0.0612403,0.094290382,0.073650733,0.065672699,0.059486576,0.06162821,0.104486816,0.619337615,1,0.510940298,0.079122317,0.0601642
0.114953794,0.13087226,0.093766448,0.058103854,0.051983286,0.051820526,0.100352936,0.62769007,1,0.464832027,0.02953361,0.063226291
0.131171514,0.137971635,0.072952342,0.051056671,0.049598432,0.040972564,0.068516914,0.612346511,1,0.504118244,0.065248767,0.061112941
0.126272905,0.129915022,0.057687108,0.050216862,0.054917273,0.046037998,0.079320449,0.571852364,1,0.516245259,0.075605457,0.064114843
0.093213428,0.101943355,0.065213141,0.069063634,0.070238013,0.10168175,0.157587405,0.637485519,1,0.487572358,0.088522358,0.068518152
0.085183468,0.099411354,0.114078644,0.140171047,0.101013632,0.116699062,0.21472696,0.791800101,1,0.37893118,0.066078198,0.08612723
0.092682212,0.087889701,0.160327877,0.234784252,0.174441169,0.068724293,0.122508213,0.725613729,1,0.404795559,0.080464804,0.078091401
0.093931247,0.094241598,0.14309017,0.231339997,0.131984436,0.107603784,0.172374972,0.706016268,1,0.41587493,0.072090293,0.056021254
0.094955443,0.084865887,0.139355984,0.218555035,0.129308612,0.076673324,0.193459036,0.696142385,1,0.453819706,0.068264197,0.048439202
0.087212584,0.07878313,0.130077904,0.201553511,0.111929755,0.05769187,0.177465875,0.638844061,1,0.489739781,0.049423858,0.055521765
0.064237564,0.065786536,0.08920683,0.147322568,0.07897863,0.083157103,0.161605564,0.595740942,1,0.507077931,0.076438182,0.061399709
0.053032116,0.058249873,0.113592456,0.138520964,0.077404791,0.063653104,0.162162266,0.559415122,1,0.519789524,0.076718496,0.051314894
0.073862014,0.065175585,0.072972282,0.130096559,0.098468752,0.084063028,0.145875574,0.558777774,1,0.519534021,0.049802345,0.05854509
0.06871351,0.060811837,0.075016776,0.098863144,0.059748708,0.076595593,0.123502946,0.568765184,1,0.527264822,0.059194403,0.049286184
0.082092435,0.065717452,0.06145661,0.084819083,0.050872143,0.07627902,0.11930666,0.574771052,1,0.542956547,0.075485495,0.054571594
0.064526531,0.058337139,0.067617911,0.097352753,0.061423426,0.062734852,0.094996954,0.558890019,1,0.542129172,0.082172801,0.060918819
0.053260194,0.042577273,0.059345937,0.111889255,0.092350982,0.062517564,0.084791067,0.58264404,1,0.543761944,0.085395301,0.051509246
0.072102271,0.06144994,0.07394472,0.115536315,0.08195817,0.050106732,0.102230087,0.58381184,1,0.495035166,0.028487916,0.043740707
0.077201154,0.068518653,0.077505775,0.111169164,0.081590126,0.074177202,0.135677478,0.592550894,1,0.486359525,0.038775479,0.054616744
0.079595935,0.075808843,0.078356733,0.111878922,0.090137503,0.068558408,0.146323436,0.574311673,1,0.520266371,0.066002436,0.043407132
0.08348833,0.073009033,0.083816779,0.123855575,0.109919776,0.075402184,0.140370831,0.555642454,1,0.522228616,0.059527933,0.057023872
0.059470284,0.063565273,0.069349771,0.063290454,0.136315263,0.170126487,0.31043782,0.789873462,1,0.558299307,0.139637596,0.065417922
0.069574622,0.077232141,0.142266694,0.292449806,0.263657928,0.193013255,0.373426501,1,0.913235726,0.37579521,0.190237018,0.067486795
0.05780919,0.070708839,0.14896377,0.277214683,0.183967164,0.092772187,0.147929031,0.805205028,1,0.440556905,0.078493269,0.057794466
0.052665608,0.056348051,0.136684157,0.214531949,0.147054061,0.05998693,0.120337322,0.688245722,1,0.470887554,0.08420928,0.035128676
0.049792875,0.054156634,0.096499024,0.184106717,0.113540541,0.07446131,0.141129805,0.684240058,1,0.460699418,0.048286133,0.041450865
0.050881476,0.041648463,0.089477131,0.168026635,0.107072853,0.081560996,0.140986372,0.586973263,1,0.519325239,0.089218592,0.07533552
0.185045599,0.067694206,0.092888651,0.144718425,0.085870301,0.076746475,0.107054624,0.445107863,1,0.591736328,0.259057698,0.306567804
0.427807002,0.0869706,0.095129752,0.159301426,0.112464038,0.058822015,0.1623494,0.467342963,1,0.570058407,0.417411618,0.786873317
0.341129104,0.068115208,0.098004149,0.150763965,0.090136798,0.071477467,0.112667106,0.589951552,1,0.568150587,0.477579172,0.733399252
0.275083892,0.047787862,0.110180002,0.139620686,0.076996292,0.053257038,0.116749761,0.619117176,1,0.52248634,0.447271878,0.654237966
0.440530516,0.074489238,0.119214956,0.155231933,0.070785007,0.063652632,0.145189299,0.653341335,1,0.486200909,0.508436253,0.827360343
0.475775735,0.048778346,0.16455697,0.19996699,0.093718031,0.072535455,0.132760421,0.532452576,0.948478146,0.456130971,0.63905457,1
0.513378247,0.087371075,0.146475923,0.184497571,0.107329137,0.086912749,0.093011306,0.423456491,0.763374453,0.403974825,0.586758552,1
0.533008701,0.117394807,0.165603158,0.188770736,0.102646615,0.08783707,0.131077378,0.392001189,0.75492317,0.417982105,0.568952619,1
0.501235894,0.09007708,0.156664386,0.182843221,0.110104895,0.095258915,0.128870652,0.47822663,0.784950421,0.407654165,0.582324389,1
0.520735335,0.09469878,0.136785415,0.177135566,0.105237436,0.108808064,0.138440765,0.491048222,0.816186665,0.406568329,0.584029962,1
0.495171794,0.064041532,0.149906696,0.173937809,0.085841079,0.079471452,0.167082832,0.563837451,0.864018013,0.364451695,0.577284522,1
0.502966203,0.092899407,0.169893355,0.173814044,0.083286995,0.083578748,0.167438625,0.558057436,0.869659582,0.394694726,0.546616656,1
0.493200178,0.144797955,0.19863199,0.203716601,0.085827499,0.09727689,0.142646294,0.506578593,0.871061077,0.440932222,0.568467849,1
0.574345731,0.226060337,0.311568954,0.257323238,0.133109452,0.094271499,0.169144133,0.407478375,0.763662165,0.419510381,0.57094651,1
0.7396232,0.475919257,0.407546206,0.276404948,0.172946249,0.091800371,0.173404343,0.318215394,0.653084362,0.299744594,0.580027821,1
0.908123395,0.757947792,0.524684837,0.355781648,0.190255101,0.142993999,0.20323615,0.486005329,0.767121668,0.424235331,0.619037066,1
1,0.921444484,0.655103971,0.388944363,0.205023023,0.148118593,0.199535071,0.53440438,0.872444456,0.47227489,0.488953263,0.987761286
0.920886097,1,0.632585984,0.34414412,0.163631796,0.156290437,0.168903446,0.551372494,0.848872401,0.425794145,0.466771804,0.878476573
0.836942592,1,0.676083151,0.25041881,0.128933473,0.118484981,0.127283709,0.475256234,0.780102828,0.350013838,0.330617566,0.674129321
0.934708617,1,0.693712588,0.236486646,0.117967681,0.097430301,0.168942243,0.561290363,0.840977859,0.372106922,0.282988142,0.724814342
0.806126582,1,0.713870963,0.283119528,0.155241408,0.148479921,0.231998508,0.695122299,0.950018935,0.468577016,0.491086531,0.975619408
0.767797249,1,0.59150408,0.296169177,0.166926906,0.146447639,0.213013648,0.612714395,0.908779457,0.448513392,0.602351828,0.895335835
0.816342292,0.818081294,0.478245586,0.200022683,0.145397494,0.131724885,0.1708526,0.409016017,0.68834238,0.325927132,0.575744939,1
0.860716789,0.708486704,0.402978945,0.198604072,0.105878189,0.115222889,0.132043625,0.267610902,0.550962744,0.299936778,0.571035918,1
0.724970747,0.609620361,0.361714514,0.151798351,0.152366,0.154369199,0.111250476,0.293052312,0.538966918,0.322982701,0.564213462,1
0.86252502,0.641774218,0.268613885,0.146646629,0.153160155,0.179463,0.125048045,0.33625945,0.557271066,0.329924516,0.643711444,1
0.750778504,0.64653782,0.327069433,0.17224298,0.124432396,0.124274295,0.090474891,0.275423533,0.436281923,0.231432545,0.564932332,1
0.673453529,0.839576431,0.578479244,0.241815212,0.132596347,0.108527884,0.076676832,0.363251452,0.489481151,0.219967966,0.636055812,1
0.830258991,1,0.727009659,0.293004743,0.114073967,0.085563826,0.076706219,0.418605735,0.574017687,0.246664119,0.615159891,0.900531169
0.590926665,1,0.812904185,0.350640488,0.158309372,0.109154402,0.148264701,0.517216062,0.705294289,0.384294718,0.462698898,0.70426754
0.768137361,1,0.722761331,0.349633894,0.162688813,0.09736386,0.114248448,0.483799935,0.783089188,0.577170102,0.368429441,0.693279244
0.940128824,1,0.728793638,0.395996233,0.168007955,0.116575499,0.119484556,0.487408,0.798280511,0.56495008,0.585080733,0.851511344
0.922354165,0.76725542,0.541505291,0.26590767,0.209635034,0.084621391,0.159647749,0.259344581,0.611790323,0.354168794,0.546209684,1
0.739893778,0.437812691,0.327100345,0.214072872,0.107297867,0.087113196,0.096985964,0.250241412,0.364052385,0.196576077,0.50228921,1
0.61530457,0.338079542,0.292111108,0.1657701,0.102120878,0.061381052,0.098838498,0.192007836,0.332665045,0.175175101,0.540086966,1
0.626348818,0.278477675,0.249783145,0.201538738,0.117514676,0.089834264,0.093599337,0.232846967,0.326120097,0.186514649,0.571107872,1
0.636818961,0.240302873,0.189471792,0.171172547,0.120922632,0.073001135,0.066714718,0.154658194,0.247421189,0.119399736,0.5977104,1
0.699514521,0.335449892,0.234371019,0.159442293,0.086372825,0.077032569,0.115875911,0.181568247,0.247304702,0.11343637,0.600846292,1
0.759331447,0.452674995,0.271229192,0.137769538,0.065042455,0.076215556,0.094396333,0.324279711,0.369852499,0.145754603,0.532052629,1
0.83516153,0.659098216,0.426122354,0.149349147,0.049055191,0.08096125,0.111363228,0.498303315,0.73026107,0.356023632,0.595061478,1
0.834784908,0.690603662,0.50171596,0.205974869,0.095461081,0.117177345,0.122178297,0.700042664,1,0.470892692,0.544105652,0.9873748
0.685350168,0.665045337,0.511166192,0.287387173,0.189895131,0.146284023,0.151355822,0.741919361,1,0.524893552,0.613635869,0.869570209
0.850865759,0.834009583,0.701858477,0.417739117,0.274942804,0.196847366,0.311696229,0.701506811,1,0.591641881,0.639476011,0.90863107
0.932355885,1,0.839189395,0.480789032,0.275437693,0.155141992,0.297219365,0.32168122,0.987689699,0.791443156,0.687773595,0.794845763
0.749203377,0.886827329,0.73536186,0.393202277,0.1760002,0.123229616,0.141045485,0.590231613,1,0.766705797,0.603302111,0.576717326
0.698749451,0.869650563,0.712022901,0.347856088,0.094938212,0.08612753,0.063267235,0.568068481,1,0.630250856,0.55123274,0.578726803
0.637067628,0.897853971,0.709030277,0.358288897,0.13415382,0.142381116,0.111422935,0.637066821,1,0.638789471,0.486011386,0.530550119
0.682226775,0.875663302,0.694825981,0.371956137,0.225885448,0.118175678,0.156369772,0.597016308,1,0.610629255,0.488910356,0.50865127
0.759745843,0.925830492,0.825313354,0.479650456,0.284327466,0.205822186,0.1330822,0.53506883,1,0.776893418,0.736480216,0.608876031
0.69294197,1,0.810546803,0.454046386,0.296477163,0.270975507,0.172912064,0.468192859,0.853500648,0.658509757,0.681721777,0.531635479
0.64306317,1,0.732872351,0.403600326,0.194010249,0.317795261,0.181922255,0.422298997,0.752905714,0.576781044,0.535891315,0.378727403
0.647055524,1,0.753781849,0.419153512,0.313938601,0.25000347,0.26414115,0.339766011,0.699102069,0.561471829,0.490261955,0.339542961
0.64523643,1,0.854331286,0.505402758,0.439574978,0.390540936,0.274473581,0.53471299,0.772843468,0.534416425,0.451989037,0.392988574
0.66670376,1,0.860083672,0.508320159,0.354723077,0.289278082,0.235704698,0.494248225,0.731486493,0.537335781,0.441368809,0.389548134
0.689710655,1,0.778285803,0.40435798,0.154805338,0.214722029,0.19739714,0.452044057,0.658780336,0.415574837,0.344558373,0.32767021
0.624965022,1,0.782141884,0.422053679,0.30934581,0.262478305,0.208181513,0.501567086,0.692103083,0.39393488,0.284602272,0.277997515
0.686530167,1,0.78631177,0.422633774,0.357070474,0.2464869,0.120433529,0.441681052,0.650797415,0.332350107,0.249223396,0.254174552
0.782258103,1,0.791212134,0.402964526,0.315849223,0.277447097,0.171056706,0.418852706,0.652241951,0.344923674,0.306004159,0.265441351
0.73740309,1,0.835075038,0.38985256,0.313086354,0.312165314,0.271684852,0.288158991,0.695479037,0.553144379,0.372131523,0.350447034
0.730006577,1,0.794764325,0.463990966,0.417821767,0.394576276,0.259545191,0.47258313,0.909911322,0.460632443,0.269668628,0.225706321
0.506639684,0.87276007,0.727283272,0.510657,0.431513122,0.393264542,0.286575778,0.569014976,1,0.596559495,0.280124072,0.270885493
0.455709701,0.770240248,0.725322274,0.51631982,0.357962116,0.374510098,0.126198537,0.696245862,1,0.696923139,0.260222076,0.151415496
0.259389761,0.46092099,0.478971944,0.326822977,0.224906904,0.283148557,0.290330929,0.75983251,1,0.625108211,0.172415817,0.117426749
0.263259566,0.370288706,0.352297601,0.213690584,0.148074599,0.234622029,0.205339764,0.672092163,1,0.529665929,0.112447589,0.08530848
0.367523052,0.48493293,0.368723624,0.212072479,0.219043562,0.323420616,0.201364657,0.607829771,1,0.475446877,0.065066556,0.053529017
0.406542088,0.563507556,0.362749078,0.163238545,0.301928079,0.443819623,0.286067968,0.64870966,1,0.492946027,0.06223589,0.069693974
0.377194354,0.584575001,0.363002941,0.145658835,0.302715695,0.488317636,0.271302572,0.600945486,1,0.530311873,0.066065632,0.074403108
